sex,test,test_name,short_name,long_name,system,unit,unit_source,unit_confidence,nhanes_name,age_bin,age_lo,age_hi,age_mid,scale_type,axis_column,is_log_scale,stats_n_total,n_age_years_present,age_years_present,density_points_used,weighting_method,has_density_data,raw_min,raw_max,q0,q1,q2,q3,q4,raw_q0,raw_q1,raw_q2,raw_q3,raw_q4
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,30-34,30,34,32.0,log,log_x,True,1426.0,5,30|31|32|33|34,150,stats_n,True,1.10000002384186,267.0,-0.022508833456731204,1.094557054174093,1.4025131882848259,1.7394690391500305,5.58724865840025,0.9777426003082356,2.9878589305979117,4.065404265184537,5.694319159319491,267.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,30-34,30,34,32.0,regular,x,False,1426.0,5,30|31|32|33|34,150,stats_n,True,1.10000002384186,267.0,-0.58088360985873,2.996630673350628,4.1250191899552355,5.716755945809105,267.0,-0.58088360985873,2.996630673350628,4.1250191899552355,5.716755945809105,267.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,35-39,35,39,37.0,log,log_x,True,1435.0,5,35|36|37|38|39,150,stats_n,True,1.10000002384186,281.0,0.0036977775001103583,1.0261784098426794,1.3362291859268376,1.671464355897318,5.638354669333745,1.0037046227140893,2.790381737199143,3.804669719838438,5.31995239974578,281.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,35-39,35,39,37.0,regular,x,False,1435.0,5,35|36|37|38|39,150,stats_n,True,1.10000002384186,281.0,-0.289237426752953,2.809082856050533,3.863046443455423,5.333511430215948,281.0,-0.289237426752953,2.809082856050533,3.863046443455423,5.333511430215948,281.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,40-44,40,44,42.0,log,log_x,True,1426.0,5,40|41|42|43|44,150,stats_n,True,1.10099995136261,264.0,0.08141142012736599,1.0771629937061769,1.4048023036114565,1.7576180214471642,5.575949103146316,1.0848171203655697,2.9363373157282155,4.0747211039877795,5.7986087694718496,264.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,40-44,40,44,42.0,regular,x,False,1426.0,5,40|41|42|43|44,150,stats_n,True,1.10099995136261,264.0,-0.513042143486113,2.9392575475236367,4.149443786127793,5.825807868228583,264.0,-0.513042143486113,2.9392575475236367,4.149443786127793,5.825807868228583,264.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,45-49,45,49,47.0,log,log_x,True,1358.0,5,45|46|47|48|49,150,stats_n,True,1.0,235.0,-0.12657908176732804,1.0049264449020578,1.3041957332632002,1.6368334989378102,5.459585514144159,0.8811044674897721,2.7317063345090147,3.684724400393206,5.138871479984631,235.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,45-49,45,49,47.0,regular,x,False,1358.0,5,45|46|47|48|49,150,stats_n,True,1.0,235.0,-0.67467758617987,2.7463489534774843,3.7292076005607986,5.157529672037768,235.0,-0.67467758617987,2.7463489534774843,3.7292076005607986,5.157529672037768,235.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,50-54,50,54,52.0,log,log_x,True,1429.0,5,50|51|52|53|54,150,stats_n,True,0.660600006580353,258.0,-0.4146067560642716,1.0419628826218208,1.3527018867432627,1.6693898185754523,5.552959584921617,0.660600006580353,2.834775889186976,3.867861950264338,5.308927399782936,258.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,50-54,50,54,52.0,regular,x,False,1429.0,5,50|51|52|53|54,150,stats_n,True,0.660600006580353,258.0,-0.566911261663028,2.847466131692132,3.919009261501595,5.31702737174923,258.0,-0.566911261663028,2.847466131692132,3.919009261501595,5.31702737174923,258.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,55-59,55,59,57.0,log,log_x,True,1543.0,5,55|56|57|58|59,150,stats_n,True,0.790000021457672,265.0,-0.333061260633743,0.8287200017255618,1.166505170297991,1.5249625161950353,5.579729825986222,0.7167262857043004,2.2903851741142414,3.210751976496449,4.594971329069482,265.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,55-59,55,59,57.0,regular,x,False,1543.0,5,55|56|57|58|59,150,stats_n,True,0.790000021457672,265.0,-0.80720044514964,2.2961220394959834,3.2882789654758517,4.6289675796863134,265.0,-0.80720044514964,2.2961220394959834,3.2882789654758517,4.6289675796863134,265.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,60-64,60,64,62.0,log,log_x,True,1778.0,5,60|61|62|63|64,150,stats_n,True,1.10000002384186,265.0,-0.306164852613019,0.883060085823921,1.2223576538252612,1.566625539708693,5.579729825986222,0.7362652342033035,2.418288565938,3.3951829710359407,4.790455686163291,265.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,60-64,60,64,62.0,regular,x,False,1778.0,5,60|61|62|63|64,150,stats_n,True,1.10000002384186,265.0,-0.860991521951354,2.443571748829696,3.467021703245606,4.828609808698736,265.0,-0.860991521951354,2.443571748829696,3.467021703245606,4.828609808698736,265.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,65-69,65,69,67.0,log,log_x,True,1780.0,5,65|66|67|68|69,150,stats_n,True,0.629999995231628,277.0,-0.46203546716540317,0.9761151628042357,1.29648173992822,1.6993154383361164,5.6240175061873385,0.629999995231628,2.65412534313702,3.656409810612229,5.470201419513481,277.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,65-69,65,69,67.0,regular,x,False,1780.0,5,65|66|67|68|69,150,stats_n,True,0.629999995231628,277.0,-1.62455953277232,2.6372032577307745,3.7594336327366134,5.538121389338813,277.0,-1.62455953277232,2.6372032577307745,3.7594336327366134,5.538121389338813,277.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,70-74,70,74,72.0,log,log_x,True,1539.0,5,70|71|72|73|74,150,stats_n,True,1.10000002384186,231.0,0.05409961815498449,1.1190473224458206,1.4189568483900872,1.6477849386946775,5.442417710521793,1.055589752821132,3.0619357758675725,4.13280704655667,5.195458812234921,231.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,70-74,70,74,72.0,regular,x,False,1539.0,5,70|71|72|73|74,150,stats_n,True,1.10000002384186,231.0,-2.06364242109531,3.0412402384965924,4.147187580256838,5.26089424419237,231.0,-2.06364242109531,3.0412402384965924,4.147187580256838,5.26089424419237,231.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,75-79,75,79,77.0,log,log_x,True,1029.0,5,75|76|77|78|79,150,stats_n,True,0.400000005960465,233.0,-0.9162907169729927,0.9361138046774017,1.1844459297155956,1.6338202856388708,5.4510384535657,0.400000005960465,2.550052136575998,3.2688751330362944,5.1234102697600115,233.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,75-79,75,79,77.0,regular,x,False,1029.0,5,75|76|77|78|79,150,stats_n,True,0.400000005960465,233.0,-9.87517492451584,2.5392563455074226,3.321788429168525,5.160011558822493,233.0,-9.87517492451584,2.5392563455074226,3.321788429168525,5.160011558822493,233.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,80-84,80,84,82.0,log,log_x,True,611.0,3,80|82|83,90,stats_n,True,1.07000005245209,131.0,-1.33710896713754,0.852577550756642,1.1026160695087688,1.415248554611119,5.46585496989834,0.2626037683307093,2.3456851891566877,3.0120354200364803,4.117509764833543,236.47795023299668
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,80-84,80,84,82.0,regular,x,False,611.0,4,80|82|83|84,120,stats_n,True,1.07000005245209,131.0,-12.3292988369842,2.6385324855341086,2.8679534626303917,3.548155867918732,131.0,-12.3292988369842,2.6385324855341086,2.8679534626303917,3.548155867918732,131.0
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,85-89,85,89,87.0,log,log_x,True,234.0,0,,0,none,False,1.10000002384186,52.2000007629395,,,,,,,,,,
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,85-89,85,89,87.0,regular,x,False,234.0,0,,0,none,False,1.10000002384186,52.2000007629395,,,,,,,,,,
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,90-94,90,94,92.0,log,log_x,True,68.0,0,,0,none,False,1.12000000476837,29.286600112915,,,,,,,,,,
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,90-94,90,94,92.0,regular,x,False,68.0,0,,0,none,False,1.12000000476837,29.286600112915,,,,,,,,,,
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,95-99,95,99,97.0,log,log_x,True,9.0,0,,0,none,False,1.25513994693756,9.90900039672852,,,,,,,,,,
female,lab.104400.no_meds,ACTH_ADRENOCORTICOTROPIC_HORMONE,ACTH,ACTH,AdrenalPituitary,pg/mL,manual_clinical_override,medium,,95-99,95,99,97.0,regular,x,False,9.0,0,,0,none,False,1.25513994693756,9.90900039672852,,,,,,,,,,
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,20-24,20,24,22.0,log,log_x,True,1537.0,5,20|21|22|23|24,150,stats_n,True,30.4699993133545,6160.0,3.4167425704624845,5.660195065568685,6.057689602250291,6.439172335385513,8.725832056527565,30.4699993133545,287.2046608327524,427.3868616546469,625.8885595631529,6160.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,20-24,20,24,22.0,regular,x,False,1537.0,5,20|21|22|23|24,150,stats_n,True,30.4699993133545,6160.0,-67.6116666651456,290.67752146546843,433.569357743369,626.2198127238165,6160.0,-67.6116666651456,290.67752146546843,433.569357743369,626.2198127238165,6160.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,25-29,25,29,27.0,log,log_x,True,1918.0,5,25|26|27|28|29,150,stats_n,True,27.0,4990.0,3.295836866004329,5.618542248592877,5.998792336484698,6.379626609922149,8.515191188745565,27.0,275.4874980936449,402.9418813300167,589.7074756245667,4990.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,25-29,25,29,27.0,regular,x,False,1918.0,5,25|26|27|28|29,150,stats_n,True,27.0,4990.0,-52.1701610828284,277.2504681673982,408.8874164884752,591.2353850584528,4990.0,-52.1701610828284,277.2504681673982,408.8874164884752,591.2353850584528,4990.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,30-34,30,34,32.0,log,log_x,True,1972.0,5,30|31|32|33|34,150,stats_n,True,33.2400016784668,17000.0,3.503754020482637,5.494245755333433,5.8681742174591465,6.255699264599497,9.740968623038354,33.2400016784668,243.28795829684583,353.60278874658167,520.9735457744746,17000.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,30-34,30,34,32.0,regular,x,False,1972.0,5,30|31|32|33|34,150,stats_n,True,33.2400016784668,17000.0,-50.2207013912114,246.26831423695586,358.985299777347,522.8883396053045,17000.0,-50.2207013912114,246.26831423695586,358.985299777347,522.8883396053045,17000.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,35-39,35,39,37.0,log,log_x,True,2434.0,5,35|36|37|38|39,150,stats_n,True,33.0,3870.0,3.4965075614664802,5.583085990405973,5.957560991344623,6.3414189402027885,8.261009786023827,33.0,265.89087770103004,386.66589175354125,567.6011323159624,3870.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,35-39,35,39,37.0,regular,x,False,2434.0,5,35|36|37|38|39,150,stats_n,True,33.0,3870.0,-57.8752898858481,268.19655547492533,392.7089385283417,569.7125469259137,3870.0,-57.8752898858481,268.19655547492533,392.7089385283417,569.7125469259137,3870.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,40-44,40,44,42.0,log,log_x,True,2836.0,5,40|41|42|43|44,150,stats_n,True,32.2000007629395,15500.0,3.471966476244136,5.629214472635395,5.945051066652242,6.260516759984037,9.648595302907339,32.2000007629395,278.4433068663344,381.85886105343207,523.4893885915972,15500.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,40-44,40,44,42.0,regular,x,False,2836.0,5,40|41|42|43|44,150,stats_n,True,32.2000007629395,15500.0,-1.23688091956822,279.8311257647458,385.14883933659917,524.6051147160946,15500.0,-1.23688091956822,279.8311257647458,385.14883933659917,524.6051147160946,15500.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,45-49,45,49,47.0,log,log_x,True,2887.0,5,45|46|47|48|49,150,stats_n,True,38.7799987792969,17866.5,3.6579046183368598,5.548141438658009,5.866531830521992,6.170211635309162,9.790682729989065,38.7799987792969,256.75990813499385,353.0225127946626,478.2873178632747,17866.5
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,45-49,45,49,47.0,regular,x,False,2887.0,5,45|46|47|48|49,150,stats_n,True,38.7799987792969,17866.5,-13.7153898222471,258.1831796577736,356.62988332386215,478.6912469044268,17866.5,-13.7153898222471,258.1831796577736,356.62988332386215,478.6912469044268,17866.5
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,50-54,50,54,52.0,log,log_x,True,3181.0,5,50|51|52|53|54,150,stats_n,True,27.7000007629395,8626.66666666667,3.321432440736235,5.410348705980888,5.743990108129464,6.046869329406296,9.062613459946727,27.7000007629395,223.70958295060393,312.30807113566067,422.78734807274105,8626.66666666667
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,50-54,50,54,52.0,regular,x,False,3181.0,5,50|51|52|53|54,150,stats_n,True,27.7000007629395,8626.66666666667,8.19884102849079,225.20809953426883,314.941290907615,424.09776644647076,8626.66666666667,8.19884102849079,225.20809953426883,314.941290907615,424.09776644647076,8626.66666666667
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,55-59,55,59,57.0,log,log_x,True,3853.0,5,55|56|57|58|59,150,stats_n,True,27.0,14847.2001953125,3.295836866004329,5.342036396501267,5.657672422952024,5.9731880144880725,9.605566587418933,27.0,208.937757478217,286.481059193532,392.7557881377831,14847.2001953125
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,55-59,55,59,57.0,regular,x,False,3853.0,5,55|56|57|58|59,150,stats_n,True,27.0,14847.2001953125,2.41131188708985,210.20266521025752,289.365798591446,394.0179618009869,14847.2001953125,2.41131188708985,210.20266521025752,289.365798591446,394.0179618009869,14847.2001953125
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,60-64,60,64,62.0,log,log_x,True,4893.0,5,60|61|62|63|64,150,stats_n,True,16.0,15207.2998046875,2.772588722239781,5.425281468137797,5.741647572555945,6.052047035700356,9.629530841859484,16.0,227.07525176943676,311.57733459146135,424.9820937570008,15207.2998046875
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,60-64,60,64,62.0,regular,x,False,4893.0,5,60|61|62|63|64,150,stats_n,True,16.0,15207.2998046875,-7.45587331545525,228.29850889166565,314.81550394744806,426.0156298686376,15207.2998046875,-7.45587331545525,228.29850889166565,314.81550394744806,426.0156298686376,15207.2998046875
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,65-69,65,69,67.0,log,log_x,True,6070.0,5,65|66|67|68|69,150,stats_n,True,19.0,16786.19921875,2.9444389791664403,5.466405533210514,5.74248561152755,6.010562654708611,9.7283123527214,19.0,236.60818216370504,311.8385579829205,407.7126571954331,16786.19921875
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,65-69,65,69,67.0,regular,x,False,6070.0,5,65|66|67|68|69,150,stats_n,True,19.0,16786.19921875,19.0,236.96951560854203,314.41156217860794,407.4650312165156,16786.19921875,19.0,236.96951560854203,314.41156217860794,407.4650312165156,16786.19921875
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,70-74,70,74,72.0,log,log_x,True,5813.0,5,70|71|72|73|74,150,stats_n,True,26.0,8580.0,3.258096538021482,5.407502978681774,5.701559868543925,6.0306095774296615,9.057189192482008,26.0,223.0738714431315,299.33395861433047,415.96851713342494,8580.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,70-74,70,74,72.0,regular,x,False,5813.0,5,70|71|72|73|74,150,stats_n,True,26.0,8580.0,-22.107546570194,223.941510490926,303.43591138541854,417.5260515189399,8580.0,-22.107546570194,223.941510490926,303.43591138541854,417.5260515189399,8580.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,75-79,75,79,77.0,log,log_x,True,4125.0,5,75|76|77|78|79,150,stats_n,True,30.4699993133545,11772.5,3.4167425704624845,5.2390882648235175,5.5946129628596175,6.007435410018967,9.373521582117709,30.4699993133545,188.49816362977774,268.97352719904717,406.439631522186,11772.5
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,75-79,75,79,77.0,regular,x,False,4125.0,5,75|76|77|78|79,150,stats_n,True,30.4699993133545,11772.5,-175.863572268865,186.8700955003712,274.65104088774456,408.7750016852032,11772.5,-175.863572268865,186.8700955003712,274.65104088774456,408.7750016852032,11772.5
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,80-84,80,84,82.0,log,log_x,True,2335.0,4,80|81|82|83,120,stats_n,True,27.0,11273.900390625,3.295836866004329,5.347507632550731,5.666702613429971,5.988358038765531,9.3302456332845,27.0,210.08403819578214,289.0797534192564,398.7593247447852,11273.900390625
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,80-84,80,84,82.0,regular,x,False,2335.0,4,80|81|82|83,120,stats_n,True,27.0,11273.900390625,-127.971303336861,206.48402177848754,296.400351610424,400.38825623190206,11273.900390625,-127.971303336861,206.48402177848754,296.400351610424,400.38825623190206,11273.900390625
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,85-89,85,89,87.0,log,log_x,True,813.0,3,85|86|89,90,stats_n,True,27.7000007629395,1850.0,3.321432440736235,5.356984957628751,5.863788987419449,6.126297160060954,7.52294091807237,27.7000007629395,212.08453763756648,352.0555541445509,457.7380879007722,1850.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,85-89,85,89,87.0,regular,x,False,813.0,3,85|86|89,90,stats_n,True,27.7000007629395,1850.0,-182.634262738698,212.94675833364778,368.0523075795923,455.6157292868491,1850.0,-182.634262738698,212.94675833364778,368.0523075795923,455.6157292868491,1850.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,90-94,90,94,92.0,log,log_x,True,207.0,1,90,30,stats_n,True,31.0,1693.0,3.05898569492112,4.50050485036102,5.249581586502842,5.685727791017543,7.4342573821331355,21.305935479822118,90.06258795519567,190.486549638682,294.6321977063264,1693.0
female,lab.103200.no_meds,ALDOSTERONE_BLOOD,ALD,Aldosterone,AdrenalPituitary,pmol/L,manual_clinical_override,medium,,90-94,90,94,92.0,regular,x,False,207.0,1,90,30,stats_n,True,31.0,1693.0,-119.809450272159,104.91724029313237,207.03219631285776,285.88904166767765,1693.0,-119.809450272159,104.91724029313237,207.03219631285776,285.88904166767765,1693.0
